"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Centric Lat (deg)","Centric Lon (deg)","x (km)","y (km)","z (km)","Magnitude (km)","x/Magnitude","y/Magnitude","z/Magnitude","Bx (nT)","By (nT)","Bz (nT)","BMagnitude (nT)","Bx/BMagnitude","By/BMagnitude","Bz/BMagnitude","Vx (km/sec)","Vy (km/sec)","Vz (km/sec)","VMagnitude (km/sec)"
1 Jan 2015 00:01:37.000,-67.650,79.644,2999.417602,-67.514,79.644,642.293569,3514.775926,-8650.428271,9359.278824,0.068626,0.375539,-0.924262,4327.65,6985.50,-15470.95,17517.88,0.247042,0.398764,-0.883152,-2.284741,-5.019790,-2.123191,5.909845
1 Jan 2015 00:01:38.000,-67.685,79.661,2999.346909,-67.549,79.661,640.264606,3509.708603,-8652.549359,9359.198878,0.068410,0.375001,-0.924497,4323.05,6973.24,-15480.01,17519.86,0.246752,0.398019,-0.883569,-2.285418,-5.021331,-2.118984,5.909906
1 Jan 2015 00:01:39.000,-67.720,79.679,2999.275385,-67.584,79.679,638.234595,3504.639888,-8654.666239,9359.118113,0.068194,0.374463,-0.924731,4318.45,6960.96,-15489.06,17521.84,0.246461,0.397273,-0.883986,-2.286095,-5.022869,-2.114777,5.909969
1 Jan 2015 00:01:40.000,-67.755,79.696,2999.203029,-67.620,79.696,636.203538,3499.569784,-8656.778912,9359.036529,0.067977,0.373924,-0.924965,4313.84,6948.67,-15498.10,17523.82,0.246170,0.396527,-0.884402,-2.286772,-5.024405,-2.110568,5.910031
1 Jan 2015 00:01:41.000,-67.790,79.714,2999.129843,-67.655,79.714,634.171435,3494.498293,-8658.887376,9358.954125,0.067761,0.373386,-0.925198,4309.23,6936.38,-15507.13,17525.80,0.245879,0.395781,-0.884817,-2.287447,-5.025939,-2.106358,5.910095
1 Jan 2015 00:01:42.000,-67.825,79.732,2999.055824,-67.690,79.732,632.138288,3489.425417,-8660.991629,9358.870902,0.067544,0.372847,-0.925431,4304.61,6924.08,-15516.15,17527.79,0.245588,0.395035,-0.885231,-2.288121,-5.027470,-2.102148,5.910159
1 Jan 2015 00:01:43.000,-67.860,79.750,2998.980974,-67.726,79.750,630.104097,3484.351161,-8663.091671,9358.786859,0.067328,0.372308,-0.925664,4299.98,6911.78,-15525.16,17529.78,0.245296,0.394288,-0.885645,-2.288795,-5.028999,-2.097936,5.910224
1 Jan 2015 00:01:44.000,-67.895,79.767,2998.905293,-67.761,79.767,628.068863,3479.275525,-8665.187500,9358.701998,0.067111,0.371769,-0.925896,4295.35,6899.47,-15534.16,17531.76,0.245004,0.393541,-0.886058,-2.289468,-5.030525,-2.093722,5.910289
1 Jan 2015 00:01:45.000,-67.930,79.785,2998.828781,-67.796,79.785,626.032586,3474.198512,-8667.279115,9358.616317,0.066894,0.371230,-0.926128,4290.72,6887.15,-15543.15,17533.75,0.244712,0.392794,-0.886470,-2.290139,-5.032049,-2.089508,5.910355
1 Jan 2015 00:01:46.000,-67.965,79.803,2998.751437,-67.831,79.803,623.995267,3469.120126,-8669.366516,9358.529816,0.066677,0.370691,-0.926360,4286.08,6874.82,-15552.13,17535.75,0.244420,0.392046,-0.886882,-2.290810,-5.033570,-2.085293,5.910422
1 Jan 2015 00:01:47.000,-68.001,79.821,2998.673261,-67.867,79.821,621.956908,3464.040368,-8671.449700,9358.442497,0.066459,0.370151,-0.926591,4281.44,6862.49,-15561.10,17537.74,0.244127,0.391298,-0.887292,-2.291480,-5.035089,-2.081076,5.910489
1 Jan 2015 00:01:48.000,-68.036,79.839,2998.594255,-67.902,79.839,619.917509,3458.959241,-8673.528668,9358.354358,0.066242,0.369612,-0.926822,4276.79,6850.14,-15570.07,17539.74,0.243835,0.390550,-0.887702,-2.292150,-5.036605,-2.076858,5.910557
1 Jan 2015 00:01:49.000,-68.071,79.857,2998.514417,-67.937,79.857,617.877070,3453.876748,-8675.603417,9358.265401,0.066025,0.369072,-0.927053,4272.14,6837.80,-15579.02,17541.74,0.243542,0.389802,-0.888112,-2.292818,-5.038119,-2.072639,5.910625
1 Jan 2015 00:01:50.000,-68.106,79.876,2998.433747,-67.972,79.876,615.835592,3448.792892,-8677.673946,9358.175624,0.065807,0.368533,-0.927283,4267.48,6825.44,-15587.96,17543.74,0.243248,0.389053,-0.888520,-2.293485,-5.039630,-2.068419,5.910694
1 Jan 2015 00:01:51.000,-68.141,79.894,2998.352246,-68.008,79.894,613.793077,3443.707674,-8679.740255,9358.085028,0.065590,0.367993,-0.927512,4262.82,6813.08,-15596.90,17545.74,0.242955,0.388304,-0.888928,-2.294152,-5.041139,-2.064198,5.910764
1 Jan 2015 00:01:52.000,-68.176,79.912,2998.269914,-68.043,79.912,611.749525,3438.621097,-8681.802343,9357.993612,0.065372,0.367453,-0.927742,4258.16,6800.71,-15605.82,17547.74,0.242661,0.387555,-0.889335,-2.294818,-5.042646,-2.059976,5.910835
1 Jan 2015 00:01:53.000,-68.211,79.931,2998.186751,-68.078,79.931,609.704937,3433.533164,-8683.860207,9357.901378,0.065154,0.366913,-0.927971,4253.48,6788.33,-15614.74,17549.75,0.242367,0.386805,-0.889742,-2.295483,-5.044150,-2.055753,5.910906
1 Jan 2015 00:01:54.000,-68.246,79.949,2998.102756,-68.113,79.949,607.659313,3428.443878,-8685.913848,9357.808325,0.064936,0.366373,-0.928200,4248.81,6775.95,-15623.64,17551.76,0.242073,0.386055,-0.890147,-2.296147,-5.045651,-2.051528,5.910977
1 Jan 2015 00:01:55.000,-68.281,79.968,2998.017929,-68.149,79.968,605.612654,3423.353240,-8687.963264,9357.714452,0.064718,0.365832,-0.928428,4244.13,6763.56,-15632.54,17553.76,0.241779,0.385305,-0.890552,-2.296810,-5.047150,-2.047303,5.911049
1 Jan 2015 00:01:56.000,-68.316,79.986,2997.932272,-68.184,79.986,603.564962,3418.261254,-8690.008453,9357.619761,0.064500,0.365292,-0.928656,4239.44,6751.16,-15641.43,17555.78,0.241484,0.384555,-0.890956,-2.297472,-5.048647,-2.043076,5.911122
1 Jan 2015 00:01:57.000,-68.351,80.005,2997.845783,-68.219,80.005,601.516236,3413.167922,-8692.049416,9357.524250,0.064282,0.364751,-0.928883,4234.75,6738.75,-15650.31,17557.79,0.241189,0.383804,-0.891360,-2.298133,-5.050141,-2.038848,5.911196
1 Jan 2015 00:01:58.000,-68.386,80.024,2997.758463,-68.254,80.024,599.466478,3408.073247,-8694.086149,9357.427921,0.064063,0.364210,-0.929111,4230.06,6726.34,-15659.17,17559.80,0.240894,0.383053,-0.891762,-2.298794,-5.051632,-2.034619,5.911270
1 Jan 2015 00:01:59.000,-68.421,80.043,2997.670311,-68.290,80.043,597.415689,3402.977231,-8696.118654,9357.330772,0.063845,0.363670,-0.929338,4225.36,6713.92,-15668.03,17561.82,0.240599,0.382302,-0.892164,-2.299453,-5.053121,-2.030389,5.911345
1 Jan 2015 00:02:00.000,-68.457,80.062,2997.581329,-68.325,80.062,595.363869,3397.879877,-8698.146927,9357.232805,0.063626,0.363129,-0.929564,4220.65,6701.49,-15676.88,17563.84,0.240303,0.381550,-0.892566,-2.300112,-5.054608,-2.026158,5.911420
1 Jan 2015 00:02:01.000,-68.492,80.081,2997.491514,-68.360,80.081,593.311018,3392.781187,-8700.170969,9357.134018,0.063407,0.362588,-0.929790,4215.94,6689.06,-15685.72,17565.86,0.240008,0.380799,-0.892966,-2.300770,-5.056092,-2.021925,5.911496
1 Jan 2015 00:02:02.000,-68.527,80.100,2997.400869,-68.395,80.100,591.257139,3387.681163,-8702.190778,9357.034413,0.063189,0.362046,-0.930016,4211.23,6676.61,-15694.55,17567.88,0.239712,0.380047,-0.893366,-2.301427,-5.057574,-2.017692,5.911573
1 Jan 2015 00:02:03.000,-68.562,80.119,2997.309392,-68.430,80.119,589.202231,3382.579809,-8704.206353,9356.933989,0.062970,0.361505,-0.930241,4206.51,6664.16,-15703.37,17569.91,0.239415,0.379294,-0.893765,-2.302083,-5.059053,-2.013457,5.911651
1 Jan 2015 00:02:04.000,-68.597,80.138,2997.217085,-68.466,80.138,587.146296,3377.477127,-8706.217693,9356.832746,0.062751,0.360964,-0.930466,4201.78,6651.71,-15712.18,17571.93,0.239119,0.378542,-0.894163,-2.302738,-5.060530,-2.009222,5.911728
1 Jan 2015 00:02:05.000,-68.632,80.157,2997.123945,-68.501,80.157,585.089333,3372.373120,-8708.224797,9356.730684,0.062531,0.360422,-0.930691,4197.05,6639.24,-15720.98,17573.96,0.238822,0.377789,-0.894561,-2.303392,-5.062004,-2.004985,5.911807
1 Jan 2015 00:02:06.000,-68.667,80.177,2997.029975,-68.536,80.177,583.031345,3367.267789,-8710.227663,9356.627803,0.062312,0.359880,-0.930915,4192.32,6626.77,-15729.77,17575.99,0.238525,0.377036,-0.894958,-2.304045,-5.063476,-2.000747,5.911886
1 Jan 2015 00:02:07.000,-68.702,80.196,2996.935173,-68.571,80.196,580.972331,3362.161139,-8712.226291,9356.524104,0.062093,0.359339,-0.931139,4187.58,6614.30,-15738.56,17578.02,0.238228,0.376282,-0.895354,-2.304698,-5.064945,-1.996508,5.911966
1 Jan 2015 00:02:08.000,-68.737,80.216,2996.839541,-68.606,80.216,578.912293,3357.053170,-8714.220679,9356.419586,0.061873,0.358797,-0.931363,4182.84,6601.81,-15747.33,17580.06,0.237931,0.375528,-0.895750,-2.305349,-5.066412,-1.992268,5.912047
1 Jan 2015 00:02:09.000,-68.772,80.235,2996.743076,-68.642,80.235,576.851231,3351.943886,-8716.210826,9356.314249,0.061654,0.358255,-0.931586,4178.09,6589.32,-15756.09,17582.09,0.237633,0.374774,-0.896144,-2.306000,-5.067876,-1.988027,5.912128
1 Jan 2015 00:02:10.000,-68.807,80.255,2996.645781,-68.677,80.255,574.789146,3346.833289,-8718.196732,9356.208093,0.061434,0.357713,-0.931809,4173.34,6576.82,-15764.84,17584.13,0.237335,0.374020,-0.896538,-2.306650,-5.069338,-1.983784,5.912210
1 Jan 2015 00:02:11.000,-68.842,80.275,2996.547655,-68.712,80.275,572.726039,3341.721382,-8720.178395,9356.101119,0.061214,0.357170,-0.932031,4168.58,6564.31,-15773.59,17586.17,0.237037,0.373266,-0.896931,-2.307299,-5.070797,-1.979541,5.912292
1 Jan 2015 00:02:12.000,-68.877,80.295,2996.448697,-68.747,80.295,570.661911,3336.608167,-8722.155813,9355.993326,0.060994,0.356628,-0.932253,4163.82,6551.80,-15782.32,17588.21,0.236739,0.372511,-0.897324,-2.307947,-5.072254,-1.975296,5.912375
1 Jan 2015 00:02:13.000,-68.912,80.314,2996.348908,-68.782,80.314,568.596762,3331.493647,-8724.128987,9355.884714,0.060774,0.356085,-0.932475,4159.05,6539.28,-15791.05,17590.25,0.236441,0.371756,-0.897716,-2.308594,-5.073709,-1.971051,5.912459
1 Jan 2015 00:02:14.000,-68.947,80.334,2996.248288,-68.818,80.334,566.530594,3326.377825,-8726.097914,9355.775284,0.060554,0.355543,-0.932696,4154.28,6526.75,-15799.76,17592.30,0.236142,0.371000,-0.898107,-2.309241,-5.075161,-1.966804,5.912543
1 Jan 2015 00:02:15.000,-68.982,80.354,2996.146837,-68.853,80.354,564.463406,3321.260703,-8728.062594,9355.665035,0.060334,0.355000,-0.932917,4149.50,6514.21,-15808.47,17594.34,0.235843,0.370245,-0.898497,-2.309886,-5.076610,-1.962556,5.912628
1 Jan 2015 00:02:16.000,-69.017,80.375,2996.044555,-68.888,80.375,562.395201,3316.142283,-8730.023026,9355.553967,0.060114,0.354457,-0.933138,4144.72,6501.67,-15817.16,17596.39,0.235544,0.369489,-0.898887,-2.310530,-5.078057,-1.958307,5.912713
1 Jan 2015 00:02:17.000,-69.052,80.395,2995.941441,-68.923,80.395,560.325978,3311.022568,-8731.979208,9355.442081,0.059893,0.353914,-0.933358,4139.93,6489.12,-15825.85,17598.44,0.235244,0.368733,-0.899275,-2.311174,-5.079501,-1.954057,5.912800
1 Jan 2015 00:02:18.000,-69.087,80.415,2995.837497,-68.958,80.415,558.255738,3305.901561,-8733.931139,9355.329377,0.059672,0.353371,-0.933578,4135.14,6476.57,-15834.52,17600.50,0.234944,0.367976,-0.899664,-2.311817,-5.080944,-1.949805,5.912886
1 Jan 2015 00:02:19.000,-69.122,80.435,2995.732721,-68.994,80.435,556.184483,3300.779265,-8735.878819,9355.215854,0.059452,0.352828,-0.933798,4130.34,6464.00,-15843.19,17602.55,0.234645,0.367220,-0.900051,-2.312459,-5.082383,-1.945553,5.912974
1 Jan 2015 00:02:20.000,-69.157,80.456,2995.627115,-69.029,80.456,554.112213,3295.655681,-8737.822245,9355.101512,0.059231,0.352284,-0.934017,4125.54,6451.43,-15851.85,17604.61,0.234344,0.366463,-0.900438,-2.313100,-5.083820,-1.941300,5.913062
1 Jan 2015 00:02:21.000,-69.192,80.476,2995.520677,-69.064,80.476,552.038928,3290.530812,-8739.761418,9354.986352,0.059010,0.351741,-0.934236,4120.73,6438.85,-15860.50,17606.66,0.234044,0.365705,-0.900824,-2.313740,-5.085255,-1.937045,5.913151
1 Jan 2015 00:02:22.000,-69.227,80.497,2995.413408,-69.099,80.497,549.964631,3285.404661,-8741.696335,9354.870374,0.058789,0.351197,-0.934454,4115.92,6426.26,-15869.13,17608.72,0.233743,0.364948,-0.901209,-2.314379,-5.086687,-1.932790,5.913240
1 Jan 2015 00:02:23.000,-69.262,80.518,2995.305308,-69.134,80.518,547.889320,3280.277231,-8743.626997,9354.753577,0.058568,0.350654,-0.934672,4111.11,6413.67,-15877.76,17610.78,0.233443,0.364190,-0.901593,-2.315017,-5.088116,-1.928533,5.913330
1 Jan 2015 00:02:24.000,-69.297,80.538,2995.196377,-69.169,80.538,545.812998,3275.148524,-8745.553401,9354.635961,0.058347,0.350110,-0.934890,4106.29,6401.07,-15886.38,17612.85,0.233142,0.363432,-0.901977,-2.315654,-5.089543,-1.924275,5.913420
1 Jan 2015 00:02:25.000,-69.332,80.559,2995.086615,-69.205,80.559,543.735666,3270.018542,-8747.475547,9354.517528,0.058125,0.349566,-0.935107,4101.46,6388.46,-15894.99,17614.91,0.232840,0.362674,-0.902360,-2.316291,-5.090968,-1.920016,5.913512
1 Jan 2015 00:02:26.000,-69.367,80.580,2994.976022,-69.240,80.580,541.657322,3264.887289,-8749.393433,9354.398276,0.057904,0.349022,-0.935324,4096.63,6375.85,-15903.59,17616.98,0.232539,0.361915,-0.902742,-2.316926,-5.092390,-1.915756,5.913604
1 Jan 2015 00:02:27.000,-69.402,80.601,2994.864598,-69.275,80.601,539.577970,3259.754766,-8751.307059,9354.278206,0.057682,0.348477,-0.935541,4091.80,6363.23,-15912.18,17619.05,0.232237,0.361156,-0.903124,-2.317561,-5.093810,-1.911495,5.913696
1 Jan 2015 00:02:28.000,-69.437,80.622,2994.752343,-69.310,80.622,537.497609,3254.620976,-8753.216423,9354.157317,0.057461,0.347933,-0.935757,4086.96,6350.60,-15920.76,17621.12,0.231935,0.360397,-0.903504,-2.318195,-5.095227,-1.907233,5.913789
1 Jan 2015 00:02:29.000,-69.472,80.643,2994.639257,-69.345,80.643,535.416241,3249.485922,-8755.121524,9354.035611,0.057239,0.347389,-0.935973,4082.11,6337.96,-15929.33,17623.19,0.231633,0.359637,-0.903884,-2.318828,-5.096642,-1.902969,5.913883
1 Jan 2015 00:02:30.000,-69.507,80.665,2994.525340,-69.380,80.665,533.333865,3244.349607,-8757.022361,9353.913086,0.057017,0.346844,-0.936188,4077.26,6325.32,-15937.89,17625.27,0.231330,0.358878,-0.904264,-2.319460,-5.098054,-1.898705,5.913977
1 Jan 2015 00:02:31.000,-69.542,80.686,2994.410593,-69.416,80.686,531.250483,3239.212032,-8758.918934,9353.789743,0.056795,0.346299,-0.936403,4072.41,6312.67,-15946.44,17627.34,0.231028,0.358118,-0.904642,-2.320091,-5.099464,-1.894439,5.914072
1 Jan 2015 00:02:32.000,-69.577,80.707,2994.295014,-69.451,80.707,529.166096,3234.073201,-8760.811240,9353.665582,0.056573,0.345755,-0.936618,4067.55,6300.01,-15954.98,17629.42,0.230725,0.357358,-0.905020,-2.320721,-5.100871,-1.890173,5.914168
1 Jan 2015 00:02:33.000,-69.612,80.729,2994.178604,-69.486,80.729,527.080705,3228.933116,-8762.699279,9353.540602,0.056351,0.345210,-0.936832,4062.68,6287.34,-15963.51,17631.50,0.230422,0.356597,-0.905397,-2.321350,-5.102276,-1.885905,5.914264
1 Jan 2015 00:02:34.000,-69.647,80.751,2994.061363,-69.521,80.751,524.994310,3223.791780,-8764.583050,9353.414805,0.056129,0.344665,-0.937046,4057.81,6274.67,-15972.03,17633.58,0.230119,0.355836,-0.905774,-2.321978,-5.103678,-1.881636,5.914361
1 Jan 2015 00:02:35.000,-69.682,80.772,2993.943292,-69.556,80.772,522.906912,3218.649195,-8766.462552,9353.288189,0.055906,0.344120,-0.937260,4052.94,6261.99,-15980.55,17635.67,0.229815,0.355075,-0.906149,-2.322606,-5.105078,-1.877367,5.914459
1 Jan 2015 00:02:36.000,-69.717,80.794,2993.824390,-69.591,80.794,520.818512,3213.505363,-8768.337783,9353.160756,0.055684,0.343574,-0.937473,4048.06,6249.30,-15989.05,17637.75,0.229511,0.354314,-0.906524,-2.323232,-5.106475,-1.873096,5.914557
1 Jan 2015 00:02:37.000,-69.752,80.816,2993.704656,-69.626,80.816,518.729111,3208.360288,-8770.208743,9353.032504,0.055461,0.343029,-0.937686,4043.18,6236.61,-15997.54,17639.84,0.229207,0.353552,-0.906898,-2.323858,-5.107870,-1.868824,5.914656
1 Jan 2015 00:02:38.000,-69.787,80.838,2993.584092,-69.662,80.838,516.638709,3203.213972,-8772.075430,9352.903435,0.055238,0.342483,-0.937899,4038.29,6223.90,-16006.03,17641.93,0.228903,0.352791,-0.907272,-2.324483,-5.109262,-1.864550,5.914755
1 Jan 2015 00:02:39.000,-69.822,80.860,2993.462698,-69.697,80.860,514.547308,3198.066417,-8773.937844,9352.773547,0.055015,0.341938,-0.938111,4033.40,6211.20,-16014.50,17644.02,0.228598,0.352028,-0.907645,-2.325107,-5.110652,-1.860276,5.914855
1 Jan 2015 00:02:40.000,-69.857,80.882,2993.340472,-69.732,80.882,512.454908,3192.917625,-8775.795983,9352.642842,0.054793,0.341392,-0.938323,4028.50,6198.48,-16022.96,17646.11,0.228294,0.351266,-0.908017,-2.325729,-5.112039,-1.856001,5.914956
1 Jan 2015 00:02:41.000,-69.891,80.904,2993.217415,-69.767,80.904,510.361510,3187.767601,-8777.649846,9352.511318,0.054569,0.340846,-0.938534,4023.59,6185.76,-16031.42,17648.21,0.227989,0.350503,-0.908388,-2.326351,-5.113424,-1.851725,5.915057
1 Jan 2015 00:02:42.000,-69.926,80.926,2993.093528,-69.802,80.926,508.267115,3182.616346,-8779.499432,9352.378977,0.054346,0.340300,-0.938745,4018.69,6173.02,-16039.86,17650.30,0.227684,0.349740,-0.908758,-2.326973,-5.114806,-1.847447,5.915159
1 Jan 2015 00:02:43.000,-69.961,80.949,2992.968810,-69.837,80.949,506.171724,3177.463862,-8781.344740,9352.245818,0.054123,0.339754,-0.938956,4013.77,6160.29,-16048.29,17652.40,0.227378,0.348977,-0.909128,-2.327593,-5.116186,-1.843169,5.915262
1 Jan 2015 00:02:44.000,-69.996,80.971,2992.843261,-69.872,80.971,504.075337,3172.310152,-8783.185769,9352.111841,0.053900,0.339208,-0.939166,4008.85,6147.54,-16056.72,17654.50,0.227073,0.348214,-0.909497,-2.328212,-5.117564,-1.838889,5.915365
1 Jan 2015 00:02:45.000,-70.031,80.994,2992.716882,-69.907,80.994,501.977955,3167.155219,-8785.022517,9351.977047,0.053676,0.338662,-0.939376,4003.93,6134.79,-16065.13,17656.60,0.226767,0.347450,-0.909865,-2.328830,-5.118939,-1.834608,5.915469
1 Jan 2015 00:02:46.000,-70.066,81.016,2992.589672,-69.942,81.016,499.879580,3161.999066,-8786.854985,9351.841434,0.053453,0.338115,-0.939586,3999.00,6122.03,-16073.54,17658.71,0.226461,0.346686,-0.910233,-2.329448,-5.120311,-1.830326,5.915573
1 Jan 2015 00:02:47.000,-70.101,81.039,2992.461631,-69.978,81.039,497.780211,3156.841694,-8788.683170,9351.705004,0.053229,0.337569,-0.939795,3994.07,6109.26,-16081.93,17660.81,0.226155,0.345922,-0.910600,-2.330064,-5.121681,-1.826044,5.915678
1 Jan 2015 00:02:48.000,-70.136,81.062,2992.332760,-70.013,81.062,495.679851,3151.683107,-8790.507072,9351.567756,0.053005,0.337022,-0.940004,3989.13,6096.49,-16090.32,17662.92,0.225848,0.345157,-0.910966,-2.330680,-5.123048,-1.821760,5.915784
1 Jan 2015 00:02:49.000,-70.171,81.085,2992.203057,-70.048,81.085,493.578499,3146.523307,-8792.326689,9351.429691,0.052781,0.336475,-0.940212,3984.19,6083.70,-16098.69,17665.03,0.225541,0.344393,-0.911331,-2.331295,-5.124413,-1.817475,5.915890
1 Jan 2015 00:02:50.000,-70.206,81.108,2992.072525,-70.083,81.108,491.476156,3141.362297,-8794.142021,9351.290808,0.052557,0.335928,-0.940420,3979.25,6070.92,-16107.06,17667.14,0.225234,0.343628,-0.911696,-2.331909,-5.125776,-1.813189,5.915997
1 Jan 2015 00:02:51.000,-70.241,81.131,2991.941161,-70.118,81.131,489.372823,3136.200078,-8795.953066,9351.151107,0.052333,0.335381,-0.940628,3974.29,6058.12,-16115.42,17669.25,0.224927,0.342862,-0.912060,-2.332521,-5.127136,-1.808901,5.916105
1 Jan 2015 00:02:52.000,-70.276,81.154,2991.808967,-70.153,81.154,487.268502,3131.036655,-8797.759823,9351.010589,0.052109,0.334834,-0.940835,3969.34,6045.32,-16123.76,17671.37,0.224620,0.342097,-0.912423,-2.333133,-5.128493,-1.804613,5.916213
1 Jan 2015 00:02:53.000,-70.311,81.178,2991.675943,-70.188,81.178,485.163193,3125.872028,-8799.562292,9350.869253,0.051884,0.334287,-0.941042,3964.38,6032.50,-16132.10,17673.48,0.224312,0.341331,-0.912786,-2.333744,-5.129848,-1.800324,5.916322
1 Jan 2015 00:02:54.000,-70.345,81.201,2991.542087,-70.223,81.201,483.056896,3120.706202,-8801.360471,9350.727100,0.051660,0.333739,-0.941249,3959.41,6019.69,-16140.43,17675.60,0.224004,0.340565,-0.913147,-2.334355,-5.131201,-1.796033,5.916432
1 Jan 2015 00:02:55.000,-70.380,81.224,2991.407402,-70.258,81.224,480.949613,3115.539178,-8803.154358,9350.584129,0.051435,0.333192,-0.941455,3954.44,6006.86,-16148.74,17677.72,0.223696,0.339798,-0.913508,-2.334964,-5.132550,-1.791742,5.916542
1 Jan 2015 00:02:56.000,-70.415,81.248,2991.271886,-70.293,81.248,478.841345,3110.370959,-8804.943954,9350.440341,0.051211,0.332644,-0.941661,3949.46,5994.03,-16157.05,17679.84,0.223388,0.339032,-0.913868,-2.335572,-5.133898,-1.787449,5.916653
1 Jan 2015 00:02:57.000,-70.450,81.272,2991.135539,-70.328,81.272,476.732091,3105.201547,-8806.729257,9350.295736,0.050986,0.332097,-0.941866,3944.48,5981.19,-16165.35,17681.97,0.223079,0.338265,-0.914228,-2.336179,-5.135243,-1.783156,5.916764
1 Jan 2015 00:02:58.000,-70.485,81.295,2990.998362,-70.364,81.295,474.621854,3100.030946,-8808.510266,9350.150313,0.050761,0.331549,-0.942072,3939.49,5968.34,-16173.63,17684.09,0.222770,0.337498,-0.914587,-2.336786,-5.136585,-1.778861,5.916876
1 Jan 2015 00:02:59.000,-70.520,81.319,2990.860354,-70.399,81.319,472.510633,3094.859157,-8810.286979,9350.004072,0.050536,0.331001,-0.942276,3934.50,5955.49,-16181.91,17686.22,0.222461,0.336730,-0.914945,-2.337391,-5.137925,-1.774565,5.916989
1 Jan 2015 00:03:00.000,-70.555,81.343,2990.721516,-70.434,81.343,470.398431,3089.686183,-8812.059396,9349.857015,0.050311,0.330453,-0.942481,3929.51,5942.62,-16190.18,17688.35,0.222152,0.335963,-0.915302,-2.337996,-5.139263,-1.770269,5.917102
1 Jan 2015 00:03:01.000,-70.590,81.367,2990.581847,-70.469,81.367,468.285247,3084.512028,-8813.827516,9349.709140,0.050086,0.329905,-0.942685,3924.50,5929.75,-16198.44,17690.48,0.221843,0.335195,-0.915658,-2.338600,-5.140598,-1.765971,5.917216
1 Jan 2015 00:03:02.000,-70.625,81.392,2990.441348,-70.504,81.392,466.171082,3079.336692,-8815.591337,9349.560448,0.049860,0.329356,-0.942888,3919.50,5916.88,-16206.69,17692.61,0.221533,0.334426,-0.916014,-2.339203,-5.141930,-1.761672,5.917331
1 Jan 2015 00:03:03.000,-70.659,81.416,2990.300019,-70.539,81.416,464.055938,3074.160180,-8817.350859,9349.410939,0.049635,0.328808,-0.943092,3914.49,5903.99,-16214.92,17694.75,0.221223,0.333658,-0.916369,-2.339804,-5.143260,-1.757372,5.917446
